Row ID,Order ID,Order Date,Ship Date,Ship Month,Ship Mode,Customer ID,Customer Name,Gender,Segment,Contact ID,Addressline,Contact,Email,Postal Code,City,State,Country,Region,Market,Product ID,Category ID,Category,Sub Category ID,Sub-Category,Product Name,Unit Price,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,Year
535,ORD-2018-0535,16-Nov-18,20-Nov-18,November,Standard Class,CUST-2018-0535,Wasis Irawan,Female,Corporate,CO-535,Jl. M.T Haryono No. 771,0888-160022,bahuraksawibisono@pt.mil.id,72790,Yogyakarta,Kalimantan Tengah,Indonesia,South,LATAM,PROD-0467,CAT-01,Furniture,SC-01,Chairs,Chairs - Ipsum,86.98224432,389.6804545,7,0.36,66.68609091,11.25,High,2018
536,ORD-2020-0536,17-Jan-20,22-Jan-20,January,Second Class,CUST-2020-0536,Cut Eva Siregar,Female,Corporate,CO-536,Gg. Rawamangun No. 066,0889-819517,cornelia13@cv.my.id,71398,Sabang,Jawa Timur,Indonesia,West,US,PROD-0468,CAT-03,Technology,SC-08,Accessories,Accessories - Dicta,331.9117524,1971.55581,6,0.01,387.2511619,7.06,Low,2020
537,ORD-2019-0537,01-Aug-19,05-Aug-19,August,Same Day,CUST-2019-0537,Amelia Kusumo,Female,Home Office,CO-537,Jalan Wonoayu No. 2,0888-932527,bahuwarna21@hotmail.com,6090,Yogyakarta,Jambi,Indonesia,Central,LATAM,PROD-0469,CAT-02,Office Supplies,SC-06,Envelopes,Envelopes - Et,190.1621536,239.6043135,2,0.37,34.1408627,13.78,Medium,2019
538,ORD-2020-0538,22-Oct-20,01-Nov-20,November,First Class,CUST-2020-0538,"Argono Pratiwi, M.Pd",Male,Corporate,CO-538,Gg. Joyoboyo No. 6,0821-415986,vhartati@gmail.com,94577,Palu,Papua,Indonesia,West,EMEA,PROD-0470,CAT-02,Office Supplies,SC-11,Binders,Binders - Et,228.6238636,1810.701,9,0.12,323.2402,38.9,High,2020
539,ORD-2016-0539,26-Feb-16,04-Mar-16,March,First Class,CUST-2016-0539,Suci Natsir,Male,Corporate,CO-539,Jalan Soekarno Hatta No. 0,0859-903533,edward07@yahoo.com,62536,Padangpanjang,Sulawesi Tenggara,Indonesia,South,EMEA,PROD-0471,CAT-03,Technology,SC-03,Copiers,Copiers - Odio,677.2634476,907.5330198,2,0.33,147.996604,33.51,Critical,2016
540,ORD-2016-0540,21-Jun-16,27-Jun-16,June,Second Class,CUST-2016-0540,Malika Utama,Male,Home Office,CO-540,Gang HOS. Cokroaminoto No. 8,0853-495323,ibrahimnainggolan@perum.ponpes.id,54362,Bima,Sulawesi Tengah,Indonesia,West,US,PROD-0472,CAT-01,Furniture,SC-02,Tables,Tables - In,71.01216706,340.8584019,5,0.04,29.84168038,38.33,Medium,2016
541,ORD-2016-0541,17-Dec-16,27-Dec-16,December,Standard Class,CUST-2016-0541,"Ir. Laras Habibi, S.Kom",Male,Corporate,CO-541,Jalan Kapten Muslihat No. 86,0858-704941,sdongoran@pd.gov,92693,Padang Sidempuan,Maluku Utara,Indonesia,Central,LATAM,PROD-0377,CAT-01,Furniture,SC-02,Tables,Tables - Omnis,205.1672355,1206.383345,7,0.16,205.706669,35.57,Medium,2016
542,ORD-2020-0542,05-Apr-20,15-Apr-20,April,Second Class,CUST-2020-0542,"R. Vanesa Laksita, S.Psi",Male,Corporate,CO-542,Jl. Ciwastra No. 005,0811-664441,nasab32@ud.web.id,97752,Langsa,Gorontalo,Indonesia,West,LATAM,PROD-0473,CAT-01,Furniture,SC-07,Bookcases,Bookcases - Ratione,154.9494757,818.1332319,8,0.34,145.8766464,17.75,High,2020
543,ORD-2020-0543,03-Mar-20,09-Mar-20,March,Standard Class,CUST-2020-0543,Carub Agustina,Male,Corporate,CO-543,Jalan Stasiun Wonokromo No. 7,0883-601515,darsirahwijayanti@gmail.com,10267,Pariaman,Jawa Timur,Indonesia,East,US,PROD-0474,CAT-02,Office Supplies,SC-06,Envelopes,Envelopes - Adipisci,274.3380017,1514.345769,6,0.08,259.7091538,43.16,Medium,2020
544,ORD-2016-0544,15-Aug-16,18-Aug-16,August,Same Day,CUST-2016-0544,"Yuliana Tarihoran, M.M.",Female,Corporate,CO-544,Jalan Rajiman No. 9,0894-989735,cawisono51@gmail.com,94621,Subulussalam,Maluku Utara,Indonesia,East,APAC,PROD-0475,CAT-03,Technology,SC-05,Machines,Machines - Illum,361.3353571,1445.341429,8,0.5,266.4682857,22.6,Low,2016
545,ORD-2018-0545,04-Oct-18,08-Oct-18,October,Same Day,CUST-2018-0545,"KH. Bakda Thamrin, M.Ak",Male,Consumer,CO-545,Gg. Jend. A. Yani No. 43,0851-888808,lestarimakuta@gmail.com,34476,Banjar,Kepulauan Riau,Indonesia,Central,LATAM,PROD-0476,CAT-02,Office Supplies,SC-12,Paper,Paper - Unde,155.2784514,807.4479472,8,0.35,149.9695894,11.52,Medium,2018
546,ORD-2017-0546,27-Jun-17,28-Jun-17,June,Standard Class,CUST-2017-0546,"Bajragin Sitorus, M.Pd",Male,Home Office,CO-546,Jl. Joyoboyo No. 463,0828-494847,cwibisono@hotmail.com,65586,Tarakan,Nusa Tenggara Barat,Indonesia,West,EMEA,PROD-0477,CAT-01,Furniture,SC-01,Chairs,Chairs - Delectus,82.06671012,597.4456497,8,0.09,70.37912993,49.11,Low,2017
547,ORD-2020-0547,14-May-20,21-May-20,May,Second Class,CUST-2020-0547,"Hana Puspasari, S.Kom",Female,Consumer,CO-547,Gang Ciwastra No. 15,0814-224573,mahendradariati@pt.net,93110,Ternate,Nusa Tenggara Barat,Indonesia,East,US,PROD-0478,CAT-02,Office Supplies,SC-04,Art,Art - Sit,130.7997937,262.9075854,3,0.33,16.45151707,36.13,High,2020
548,ORD-2019-0548,28-Jan-19,04-Feb-19,February,Standard Class,CUST-2019-0548,Lamar Utami,Female,Corporate,CO-548,Jalan Kendalsari No. 023,0811-225829,cemplunkiswahyudi@pd.mil,16583,Dumai,Sumatera Barat,Indonesia,Central,APAC,PROD-0389,CAT-01,Furniture,SC-09,Furnishings,Furnishings - Sed,74.05183998,593.1552383,9,0.11,69.20104766,49.43,Critical,2019
549,ORD-2018-0549,02-Oct-18,04-Oct-18,October,Second Class,CUST-2018-0549,Jarwadi Suwarno,Female,Corporate,CO-549,Jalan S. Parman No. 123,0892-836873,halimapermata@gmail.com,13253,Mojokerto,Lampung,Indonesia,West,LATAM,PROD-0479,CAT-03,Technology,SC-08,Accessories,Accessories - Sapiente,128.9715402,165.0835714,2,0.36,3.826714286,29.19,Critical,2018
550,ORD-2016-0550,09-Jun-16,16-Jun-16,June,Same Day,CUST-2016-0550,Ir. Edison Pratama,Male,Home Office,CO-550,Gang Moch. Toha No. 0,0884-665163,gaman10@gmail.com,50961,Balikpapan,DKI Jakarta,Indonesia,Central,EMEA,PROD-0480,CAT-03,Technology,SC-10,Phones,Phones - Ipsum,103.9039223,675.3754951,10,0.35,109.945099,25.13,Low,2016
551,ORD-2016-0551,16-Aug-16,17-Aug-16,August,Second Class,CUST-2016-0551,"Tgk. Nalar Zulaika, M.Ak",Male,Home Office,CO-551,Gang Cihampelas No. 75,0830-192086,aisyah58@hotmail.com,39205,Pangkalpinang,Sulawesi Tenggara,Indonesia,South,APAC,PROD-0481,CAT-01,Furniture,SC-01,Chairs,Chairs - Itaque,174.8220402,545.4447653,6,0.48,60.11895306,48.97,High,2016
552,ORD-2017-0552,25-Dec-17,30-Dec-17,December,First Class,CUST-2017-0552,"dr. Jaiman Hariyah, M.M.",Female,Home Office,CO-552,Gg. Veteran No. 256,0878-566532,autama@cv.mil,6724,Dumai,Bali,Indonesia,East,US,PROD-0482,CAT-03,Technology,SC-03,Copiers,Copiers - Praesentium,117.4814484,493.4220833,6,0.3,62.72441667,35.96,High,2017
553,ORD-2017-0553,02-Jun-17,03-Jun-17,June,Second Class,CUST-2017-0553,Gadang Pudjiastuti,Male,Corporate,CO-553,Jl. Rajiman No. 7,0837-240727,fmanullang@hotmail.com,51157,Bontang,Kalimantan Utara,Indonesia,East,LATAM,PROD-0483,CAT-02,Office Supplies,SC-12,Paper,Paper - Quas,346.2524386,2326.816388,7,0.04,443.1832775,22.18,Medium,2017
554,ORD-2019-0554,11-Jul-19,19-Jul-19,July,First Class,CUST-2019-0554,"Sutan Hamzah Lestari, S.Ked",Female,Home Office,CO-554,Gg. Medokan Ayu No. 96,0864-828252,fitrianisuryono@ud.sch.id,10756,Gorontalo,Maluku Utara,Indonesia,East,EMEA,PROD-0484,CAT-01,Furniture,SC-07,Bookcases,Bookcases - Voluptas,381.8639323,977.5716667,4,0.36,161.3643333,34.15,Medium,2019
555,ORD-2019-0555,01-Apr-19,04-Apr-19,April,Standard Class,CUST-2019-0555,"dr. Siska Kusmawati, S.T.",Female,Corporate,CO-555,Jalan Gegerkalong Hilir No. 93,0813-732928,aisyahpratiwi@pt.go.id,95187,Sibolga,Kepulauan Riau,Indonesia,East,APAC,PROD-0367,CAT-02,Office Supplies,SC-11,Binders,Binders - Atque,78.78795127,567.2732491,9,0.2,104.4546498,9,Low,2019
556,ORD-2018-0556,24-Jun-18,27-Jun-18,June,Second Class,CUST-2018-0556,Victoria Nababan,Female,Consumer,CO-556,Gg. Cikutra Barat No. 33,0822-495476,narji97@ud.co.id,39914,Ternate,Kalimantan Selatan,Indonesia,East,US,PROD-0485,CAT-01,Furniture,SC-01,Chairs,Chairs - Qui,57.33054193,203.5234239,5,0.29,31.40468477,9.3,Low,2018
557,ORD-2020-0557,06-Nov-20,11-Nov-20,November,Standard Class,CUST-2020-0557,T. Drajat Waluyo,Male,Consumer,CO-557,Gg. Pasirkoja No. 240,0831-433443,xhutapea@cv.ponpes.id,97514,Kota Administrasi Jakarta Utara,Kalimantan Selatan,Indonesia,West,EMEA,PROD-0386,CAT-02,Office Supplies,SC-06,Envelopes,Envelopes - Voluptatibus,151.8551429,396.3419231,3,0.13,42.16838462,37.1,Medium,2020
558,ORD-2017-0558,24-Aug-17,31-Aug-17,August,Standard Class,CUST-2017-0558,Intan Marpaung,Male,Home Office,CO-558,Jalan Gedebage Selatan No. 587,0891-488131,lasmonowaluyo@hotmail.com,65625,Sukabumi,Lampung,Indonesia,East,US,PROD-0486,CAT-03,Technology,SC-05,Machines,Machines - Iste,97.44144189,350.7891908,6,0.4,52.74783816,17.41,Critical,2017
559,ORD-2020-0559,07-Aug-20,11-Aug-20,August,Standard Class,CUST-2020-0559,"Drs. Arta Melani, S.Gz",Male,Corporate,CO-559,Jalan Cikutra Timur No. 218,0862-908010,cengkaltarihoran@ud.co.id,76808,Sukabumi,Riau,Indonesia,South,APAC,PROD-0442,CAT-03,Technology,SC-10,Phones,Phones - Voluptate,99.0805121,210.0506857,4,0.47,34.43013713,7.58,Low,2020
560,ORD-2020-0560,01-Mar-20,09-Mar-20,March,First Class,CUST-2020-0560,R. Rahmat Pranowo,Female,Home Office,CO-560,Jl. Pasirkoja No. 308,0875-866296,yuniarzelda@pd.id,22855,Tomohon,Riau,Indonesia,East,US,PROD-0487,CAT-02,Office Supplies,SC-11,Binders,Binders - Ad,67.35512177,606.1960959,10,0.1,115.9092192,5.33,Critical,2020
561,ORD-2020-0561,17-Jul-20,23-Jul-20,July,Second Class,CUST-2020-0561,"T. Jumadi Dongoran, S.Farm",Male,Home Office,CO-561,Jl. Kutai No. 339,0867-276718,tampuboloncaraka@hotmail.com,82632,Sorong,Lampung,Indonesia,East,EMEA,PROD-0228,CAT-01,Furniture,SC-07,Bookcases,Bookcases - Fugiat,106.8805832,788.7787042,9,0.18,130.4557408,27.3,Medium,2020
562,ORD-2018-0562,05-Aug-18,07-Aug-18,August,Standard Class,CUST-2018-0562,Oni Wibisono,Male,Home Office,CO-562,Gg. Rumah Sakit No. 546,0825-404154,unggul07@cv.go.id,33943,Mataram,Sulawesi Tenggara,Indonesia,South,US,PROD-0488,CAT-02,Office Supplies,SC-04,Art,Art - Asperiores,205.03817,1640.30536,10,0.2,281.251072,46.81,High,2018
563,ORD-2019-0563,09-Sep-19,19-Sep-19,September,Same Day,CUST-2019-0563,"Dartono Purnawati, S.T.",Male,Corporate,CO-563,Gg. Antapani Lama No. 253,0810-745430,dsimbolon@yahoo.com,77894,Batu,Gorontalo,Indonesia,West,LATAM,PROD-0489,CAT-02,Office Supplies,SC-04,Art,Art - A,216.6716985,715.0166049,6,0.45,122.053321,20.95,High,2019
564,ORD-2019-0564,28-Nov-19,06-Dec-19,December,Second Class,CUST-2019-0564,Lukman Hardiansyah,Male,Home Office,CO-564,Jalan Rajawali Barat No. 69,0875-261177,habibioman@cv.net,60401,Bontang,Kepulauan Bangka Belitung,Indonesia,West,APAC,PROD-0018,CAT-02,Office Supplies,SC-11,Binders,Binders - Odit,80.29094984,357.2947268,5,0.11,52.98894536,18.47,Critical,2019
565,ORD-2017-0565,28-Dec-17,06-Jan-18,January,Standard Class,CUST-2017-0565,"Sutan Banawa Usada, S.Ked",Male,Corporate,CO-565,Jl. Gardujati No. 379,0894-980130,arsipatra97@gmail.com,31660,Payakumbuh,Sulawesi Selatan,Indonesia,West,EMEA,PROD-0490,CAT-01,Furniture,SC-07,Bookcases,Bookcases - Omnis,401.1093847,328.9096955,1,0.18,51.85193909,13.93,Medium,2017
566,ORD-2018-0566,10-Jun-18,11-Jun-18,June,Second Class,CUST-2018-0566,Adinata Permata,Female,Corporate,CO-566,Gg. Peta No. 7,0852-133141,asirwada43@pd.org,87304,Bekasi,Papua,Indonesia,East,EMEA,PROD-0491,CAT-02,Office Supplies,SC-04,Art,Art - Odit,177.1079678,1020.141895,8,0.28,166.8883789,37.14,Low,2018
567,ORD-2019-0567,15-Nov-19,24-Nov-19,November,Same Day,CUST-2019-0567,Puji Marpaung,Male,Consumer,CO-567,Jalan Raya Ujungberung No. 5,0823-931219,kaniawacana@yahoo.com,54278,Mataram,Sulawesi Selatan,Indonesia,Central,EMEA,PROD-0492,CAT-01,Furniture,SC-07,Bookcases,Bookcases - Commodi,183.9200615,713.6098387,4,0.03,118.3919677,24.33,High,2019
568,ORD-2019-0568,22-Aug-19,30-Aug-19,August,Standard Class,CUST-2019-0568,Dina Sitorus,Female,Corporate,CO-568,Gang R.E Martadinata No. 2,0820-897861,cinta29@perum.sch.id,36161,Pematangsiantar,Gorontalo,Indonesia,West,EMEA,PROD-0493,CAT-03,Technology,SC-08,Accessories,Accessories - Repellat,282.1082399,744.7657534,3,0.12,105.0631507,43.89,Medium,2019
569,ORD-2019-0569,02-Jan-19,06-Jan-19,January,Same Day,CUST-2019-0569,Pia Widiastuti,Male,Home Office,CO-569,Gg. Rajiman No. 558,0874-740785,kprasetya@yahoo.com,13723,Pekalongan,Gorontalo,Indonesia,East,EMEA,PROD-0391,CAT-03,Technology,SC-08,Accessories,Accessories - Possimus,105.7762523,253.8630055,3,0.2,37.12260109,13.65,Medium,2019
570,ORD-2019-0570,26-Feb-19,27-Feb-19,February,Second Class,CUST-2019-0570,Marsito Samosir,Male,Consumer,CO-570,Gang Laswi No. 1,0858-527082,budiyantoaswani@pt.net,47165,Balikpapan,Maluku,Indonesia,South,EMEA,PROD-0494,CAT-01,Furniture,SC-07,Bookcases,Bookcases - Laboriosam,277.6256725,208.2192544,1,0.25,22.95385088,18.69,Low,2019
571,ORD-2018-0571,31-May-18,05-Jun-18,June,Standard Class,CUST-2018-0571,Fathonah Sihombing,Female,Consumer,CO-571,Jalan Tebet Barat Dalam No. 07,0850-149866,aswani47@yahoo.com,69957,Metro,Banten,Indonesia,East,APAC,PROD-0495,CAT-01,Furniture,SC-01,Chairs,Chairs - Placeat,117.0239586,624.9079387,6,0.11,79.10158773,45.88,High,2018
572,ORD-2019-0572,22-Oct-19,25-Oct-19,October,Standard Class,CUST-2019-0572,Jaswadi Ramadan,Female,Corporate,CO-572,Jl. Medokan Ayu No. 765,0852-419141,ufirmansyah@perum.web.id,10290,Batam,Sumatera Selatan,Indonesia,Central,APAC,PROD-0496,CAT-03,Technology,SC-10,Phones,Phones - Ducimus,467.1564188,1163.219483,3,0.17,211.3838966,21.26,Low,2019
573,ORD-2017-0573,29-Jun-17,04-Jul-17,July,Second Class,CUST-2017-0573,Tami Pratiwi,Female,Consumer,CO-573,Gg. Indragiri No. 872,0823-236823,gamani04@hotmail.com,61213,Pasuruan,Kalimantan Utara,Indonesia,Central,APAC,PROD-0497,CAT-03,Technology,SC-08,Accessories,Accessories - Ab,65.86858556,284.5522896,8,0.46,27.31045793,29.6,Low,2017
574,ORD-2018-0574,31-May-18,08-Jun-18,June,Second Class,CUST-2018-0574,"H. Respati Yolanda, S.E.",Male,Consumer,CO-574,Gg. K.H. Wahid Hasyim No. 597,0826-301019,glatupono@cv.sch.id,77560,Subulussalam,Gorontalo,Indonesia,West,LATAM,PROD-0498,CAT-03,Technology,SC-03,Copiers,Copiers - Nihil,226.5937816,1250.797674,8,0.31,225.5295349,24.63,Critical,2018
575,ORD-2019-0575,03-Jul-19,12-Jul-19,July,First Class,CUST-2019-0575,Estiawan Fujiati,Male,Home Office,CO-575,Jl. Dipatiukur No. 57,0845-830549,endralazuardi@gmail.com,19237,Sabang,Kepulauan Bangka Belitung,Indonesia,East,LATAM,PROD-0499,CAT-01,Furniture,SC-01,Chairs,Chairs - Perferendis,240.8340128,606.9017123,4,0.37,85.57034247,35.81,High,2019
576,ORD-2017-0576,26-Jan-17,03-Feb-17,February,Same Day,CUST-2017-0576,"Ir. Cengkal Padmasari, S.Farm",Female,Corporate,CO-576,Jl. Kiaracondong No. 426,0887-384682,banawa80@perum.ac.id,42537,Depok,Sulawesi Utara,Indonesia,East,EMEA,PROD-0349,CAT-01,Furniture,SC-02,Tables,Tables - Perferendis,458.3360744,2979.184483,10,0.35,555.2568967,40.58,Critical,2017
577,ORD-2020-0577,04-Jul-20,13-Jul-20,July,Standard Class,CUST-2020-0577,Baktiadi Natsir,Female,Consumer,CO-577,Jl. Otto Iskandardinata No. 821,0847-842658,pratiwigambira@gmail.com,53460,Banjar,Maluku Utara,Indonesia,South,APAC,PROD-0500,CAT-01,Furniture,SC-02,Tables,Tables - Nam,9.298857102,31.61611415,4,0.15,-41.06677717,47.39,Low,2020
578,ORD-2017-0578,11-Jan-17,16-Jan-17,January,First Class,CUST-2017-0578,Mumpuni Wahyudin,Male,Consumer,CO-578,Jalan Gegerkalong Hilir No. 98,0878-221828,jayadirahimah@hotmail.com,71690,Batam,DKI Jakarta,Indonesia,Central,LATAM,PROD-0501,CAT-03,Technology,SC-03,Copiers,Copiers - Voluptatibus,354.2254213,2773.585049,9,0.13,509.2870097,45.43,Low,2017
579,ORD-2018-0579,13-Dec-18,14-Dec-18,December,First Class,CUST-2018-0579,"R.M. Prasetyo Yuniar, S.Gz",Female,Consumer,CO-579,Gang Pelajar Pejuang No. 54,0845-285320,wage87@yahoo.com,75175,Kota Administrasi Jakarta Pusat,Kepulauan Riau,Indonesia,South,APAC,PROD-0502,CAT-03,Technology,SC-10,Phones,Phones - Fugit,136.9799048,508.1954468,7,0.47,68.45908936,33.18,Medium,2018
580,ORD-2019-0580,06-Dec-19,10-Dec-19,December,Standard Class,CUST-2019-0580,Rina Mulyani,Female,Consumer,CO-580,Gang Moch. Toha No. 3,0884-760393,harjo58@hotmail.com,44963,Yogyakarta,Lampung,Indonesia,West,EMEA,PROD-0503,CAT-02,Office Supplies,SC-12,Paper,Paper - Eaque,127.6149826,732.51,7,0.18,137.282,9.22,Medium,2019
581,ORD-2019-0581,24-Sep-19,27-Sep-19,September,Second Class,CUST-2019-0581,"Gilang Namaga, M.Pd",Male,Home Office,CO-581,Gg. Indragiri No. 2,0872-864915,sarah33@cv.desa.id,67497,Bontang,Kepulauan Bangka Belitung,Indonesia,East,LATAM,PROD-0504,CAT-01,Furniture,SC-07,Bookcases,Bookcases - Sequi,134.9452826,238.8531502,3,0.41,34.32063003,13.45,Medium,2019
582,ORD-2016-0582,28-Jan-16,04-Feb-16,February,Second Class,CUST-2016-0582,Dewi Waluyo,Female,Home Office,CO-582,Jl. Kebonjati No. 77,0861-205102,rnapitupulu@gmail.com,79176,Lubuklinggau,Jambi,Indonesia,East,APAC,PROD-0505,CAT-03,Technology,SC-10,Phones,Phones - Deserunt,284.9225142,267.8271634,1,0.06,11.19543267,42.37,High,2016
583,ORD-2017-0583,12-Mar-17,16-Mar-17,March,First Class,CUST-2017-0583,Gilang Habibi,Female,Consumer,CO-583,Gg. Dr. Djunjunan No. 8,0890-728765,dadianggraini@gmail.com,90015,Kotamobagu,Sulawesi Selatan,Indonesia,Central,APAC,PROD-0295,CAT-01,Furniture,SC-07,Bookcases,Bookcases - Excepturi,148.5496128,267.389303,2,0.1,23.14786059,30.33,Critical,2017
584,ORD-2017-0584,31-Mar-17,05-Apr-17,April,Standard Class,CUST-2017-0584,Lasmanto Suartini,Female,Consumer,CO-584,Jalan Jakarta No. 895,0841-158589,pranataputra@cv.sch.id,71136,Kendari,Sulawesi Tenggara,Indonesia,South,APAC,PROD-0506,CAT-01,Furniture,SC-01,Chairs,Chairs - Similique,118.6107616,563.4011177,5,0.05,88.99022355,23.69,High,2017
585,ORD-2017-0585,06-Mar-17,07-Mar-17,March,Second Class,CUST-2017-0585,Vero Prasetya,Female,Corporate,CO-585,Jl. Moch. Toha No. 4,0828-470472,nhassanah@gmail.com,16772,Singkawang,Papua Barat,Indonesia,South,EMEA,PROD-0507,CAT-03,Technology,SC-05,Machines,Machines - Adipisci,278.1242294,417.1863441,2,0.25,68.33726882,15.1,Low,2017
586,ORD-2018-0586,30-Jul-18,01-Aug-18,August,Standard Class,CUST-2018-0586,"T. Danang Wulandari, M.Kom.",Male,Corporate,CO-586,Gang Asia Afrika No. 89,0820-145452,nsudiati@yahoo.com,19626,Jambi,Maluku Utara,Indonesia,East,EMEA,PROD-0508,CAT-02,Office Supplies,SC-04,Art,Art - Libero,473.060559,3046.51,7,0.08,590.732,18.57,Low,2018
587,ORD-2018-0587,07-Jun-18,09-Jun-18,June,Standard Class,CUST-2018-0587,Hilda Siregar,Female,Home Office,CO-587,Gang Astana Anyar No. 9,0857-378293,hartatiartawan@perum.com,67616,Malang,Kalimantan Timur,Indonesia,Central,APAC,PROD-0509,CAT-01,Furniture,SC-02,Tables,Tables - Fugiat,59.8992674,327.05,7,0.22,16.47,48.94,High,2018
588,ORD-2016-0588,22-May-16,01-Jun-16,June,Same Day,CUST-2016-0588,Natalia Manullang,Female,Consumer,CO-588,Jl. BKR No. 50,0821-438746,manullangcengkal@ud.or.id,72426,Denpasar,Kalimantan Timur,Indonesia,East,EMEA,PROD-0510,CAT-02,Office Supplies,SC-04,Art,Art - Nemo,119.360135,634.9959184,7,0.24,94.91918369,32.08,Low,2016
589,ORD-2017-0589,02-May-17,06-May-17,May,Same Day,CUST-2017-0589,Karma Hidayat,Female,Home Office,CO-589,Jl. Joyoboyo No. 2,0873-664917,kanggraini@gmail.com,39111,Cirebon,Jambi,Indonesia,West,EMEA,PROD-0068,CAT-02,Office Supplies,SC-11,Binders,Binders - Officiis,140.6027979,728.3224932,7,0.26,104.1544986,41.51,Medium,2017
590,ORD-2016-0590,02-Aug-16,06-Aug-16,August,Standard Class,CUST-2016-0590,"Tgk. Nyoman Nugroho, S.E.I",Male,Consumer,CO-590,Jl. Raya Ujungberung No. 480,0812-480002,kmansur@pd.edu,95947,Palu,Kalimantan Barat,Indonesia,West,EMEA,PROD-0511,CAT-01,Furniture,SC-01,Chairs,Chairs - Voluptatum,262.1408046,912.25,6,0.42,140.59,41.86,Low,2016
591,ORD-2019-0591,12-Feb-19,15-Feb-19,February,Same Day,CUST-2019-0591,"Hilda Marpaung, M.Ak",Male,Consumer,CO-591,Gg. HOS. Cokroaminoto No. 478,0838-158579,ipudjiastuti@hotmail.com,87859,Tomohon,Kepulauan Bangka Belitung,Indonesia,East,APAC,PROD-0154,CAT-03,Technology,SC-08,Accessories,Accessories - Qui,304.3648272,197.8371377,1,0.35,32.13742754,7.43,High,2019
592,ORD-2020-0592,29-Dec-20,31-Dec-20,December,Same Day,CUST-2020-0592,Eli Mardhiyah,Male,Consumer,CO-592,Jl. Laswi No. 954,0828-482986,ywibowo@ud.net.id,3627,Sungai Penuh,Maluku,Indonesia,East,APAC,PROD-0512,CAT-01,Furniture,SC-01,Chairs,Chairs - Nam,208.1215393,1354.871221,7,0.07,232.5142441,38.46,Low,2020
593,ORD-2019-0593,05-Apr-19,12-Apr-19,April,Standard Class,CUST-2019-0593,Agus Pradana,Female,Home Office,CO-593,Gang Surapati No. 75,0898-113851,amustofa@cv.int,50576,Batu,Lampung,Indonesia,South,APAC,PROD-0431,CAT-01,Furniture,SC-01,Chairs,Chairs - Libero,710.123591,497.0865137,1,0.3,87.19730274,12.22,Critical,2019
594,ORD-2019-0594,15-Nov-19,23-Nov-19,November,Standard Class,CUST-2019-0594,Dr. Jati Gunarto,Female,Home Office,CO-594,Gg. Rumah Sakit No. 482,0839-544250,maulanajamalia@pt.or.id,7659,Malang,Maluku Utara,Indonesia,East,LATAM,PROD-0050,CAT-01,Furniture,SC-09,Furnishings,Furnishings - Id,202.1367745,382.0385038,3,0.37,68.88770076,7.52,Critical,2019
595,ORD-2017-0595,23-May-17,01-Jun-17,June,First Class,CUST-2017-0595,Rama Maryati,Female,Corporate,CO-595,Gang Bangka Raya No. 0,0850-784405,perkasasitompul@ud.net,46300,Balikpapan,Jawa Barat,Indonesia,West,US,PROD-0513,CAT-01,Furniture,SC-01,Chairs,Chairs - Earum,173.7895751,1094.874323,7,0.1,210.4748646,8.5,Low,2017
596,ORD-2016-0596,11-Jun-16,15-Jun-16,June,Standard Class,CUST-2016-0596,R.A. Lidya Maryadi,Male,Home Office,CO-596,Jalan Abdul Muis No. 204,0823-168492,prasetyawaluyo@gmail.com,11759,Parepare,Kepulauan Bangka Belitung,Indonesia,East,APAC,PROD-0514,CAT-02,Office Supplies,SC-12,Paper,Paper - Repellat,209.3776204,184.2523059,1,0.12,6.190461188,30.66,High,2016
597,ORD-2020-0597,04-Aug-20,12-Aug-20,August,First Class,CUST-2020-0597,H. Gamblang Usamah,Male,Corporate,CO-597,Gg. Kutisari Selatan No. 306,0821-423595,maryadi84@yahoo.com,9441,Sabang,Kalimantan Timur,Indonesia,Central,LATAM,PROD-0515,CAT-02,Office Supplies,SC-06,Envelopes,Envelopes - Est,106.0088749,394.3530147,6,0.38,30.05060295,48.82,High,2020
598,ORD-2018-0598,09-Dec-18,16-Dec-18,December,First Class,CUST-2018-0598,Jaiman Mangunsong,Male,Consumer,CO-598,Gang Surapati No. 95,0885-934739,prasastagamani@hotmail.com,15066,Bukittinggi,Sulawesi Barat,Indonesia,West,US,PROD-0516,CAT-03,Technology,SC-10,Phones,Phones - Pariatur,138.8786203,274.9796681,3,0.34,21.82593363,33.17,Medium,2018
599,ORD-2017-0599,12-Jan-17,15-Jan-17,January,Second Class,CUST-2017-0599,Kartika Lazuardi,Female,Corporate,CO-599,Gg. Rajiman No. 93,0826-455488,sprakasa@gmail.com,52959,Bau-Bau,Gorontalo,Indonesia,South,LATAM,PROD-0517,CAT-03,Technology,SC-05,Machines,Machines - Blanditiis,241.6096471,1488.315426,7,0.12,265.3530853,32.31,Medium,2017
600,ORD-2020-0600,01-Feb-20,09-Feb-20,February,First Class,CUST-2020-0600,"H. Adika Maryadi, M.Pd",Male,Consumer,CO-600,Jalan H.J Maemunah No. 007,0849-673713,mansurlamar@ud.org,45109,Banjar,Aceh,Indonesia,Central,US,PROD-0518,CAT-01,Furniture,SC-09,Furnishings,Furnishings - Earum,57.41943923,264.1294205,5,0.08,31.47588409,21.35,High,2020
